"중소단체
계약번호",변경회차,단체계약명,지원구분,보험계약자,등록건수,대상건수,제외건수,신청일,확정일,보험계약기간,진행상태,기업규모,"일괄가입
방식여부",부서,담당자,대표지원기관,"지원
진행상태"
1124080004,0,2024년 경기도 단체보험(경기 안심 수출보험) 8월 ,단기수출보험(단체보험) 일반,경기도청,91,91,0,2024.08.01,2024.08.01,2024.08.01 ~ 2025.05.06,확정완료,중소중견기업,N,경기남부지사,이경복,경기도청,지원완료
1124080003,0,2024년 8월 김포시청 단체보험,단기수출보험(단체보험) 일반,김포시청,8,8,0,2024.08.01,2024.08.01,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,경기북부지사,최슬기,김포시청,지원완료
1124080002,0,2024년 8월 파주시청 단체보험,단기수출보험(단체보험) 일반,파주시청,8,8,0,2024.08.01,2024.08.01,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,경기북부지사,최슬기,파주시청,지원완료
1124070032,0,2024년 하나은행 경기도 수출기업 단체보험(3차),단기수출보험(단체보험) 일반,하나은행 외환마케팅부,454,70,384,2024.07.01,2024.07.29,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,경기남부지사,이경복,하나은행,지원완료
1124070031,0,2024년 8월 서울시청 단체보험 신규,단기수출보험(단체보험) 일반,서울시청,38,38,0,2024.07.29,2024.07.29,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,중앙지사,신세나,서울특별시청,지원완료
1124070029,0,2024 인천광역시 단체보험(7차)_8월1일,단기수출보험(단체보험) 일반,인천광역시청,25,25,0,2024.07.29,2024.07.29,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,인천지사,정가연,인천광역시청,지원완료
1124070028,0,2024년 8월 서울시청 단체보험 갱신,단기수출보험(단체보험) 일반,서울시청,120,111,9,2024.07.26,2024.07.26,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,중앙지사,신세나,서울특별시청,지원완료
1124070027,0,2024년 안양 단체보험(8월 신규 및 갱신),단기수출보험(단체보험) 일반,안양산업진흥원,9,9,0,2024.07.25,2024.07.25,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,경기남부지사,유도경,안양시청,지원완료
1124070026,0,2024년 무역협회 14차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,4,3,1,2024.07.23,2024.07.23,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070025,1,[계약추가]2024년 무역협회 14차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,6,6,0,2024.07.25,2024.07.25,2024.08.02 ~ 2025.07.31,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070025,0,2024년 무역협회 14차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,18,11,7,2024.07.23,2024.07.23,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070024,0,2024년 8월 화성시 단체보험(2024.8.1자 개시),단기수출보험(단체보험) 일반,화성시청,4,4,0,2024.07.23,2024.07.23,2024.08.01 ~ 2025.07.31,확정완료,중소중견기업,N,경기남부지사,강경민,화성시청,지원완료
1124070023,0,2024년 aT 7월 단체보험,단기수출보험(단체보험) 일반,한국농수산식품유통공사,8,5,3,2024.07.22,2024.07.22,2024.07.20 ~ 2025.07.19,확정완료,중소중견기업,N,수출기업화팀,석아름,aT(한국농수산식품유통공사),지원완료
1124070022,0,"하나은행 단체보험 (일괄, 소규모)",단기수출보험(단체보험) 소규모,하나은행 외환마케팅부,427,427,0,2024.07.18,2024.07.18,2024.07.20 ~ 2025.07.19,확정완료,중소중견기업,Y,대전세종충남지사,이승현,하나은행,지원완료
1124070021,0,"하나은행 단체보험(일괄,10만불초과)",단기수출보험(단체보험) 일반,하나은행 외환마케팅부,36,36,0,2024.07.18,2024.07.18,2024.07.20 ~ 2025.07.19,확정완료,중소중견기업,Y,대전세종충남지사,이승현,하나은행,지원완료
1124070020,0,"하나은행 단체보험(일반, 10만불초과)",단기수출보험(단체보험) 일반,하나은행 외환마케팅부,27,27,0,2024.07.18,2024.07.18,2024.07.20 ~ 2025.07.19,확정완료,중소중견기업,N,대전세종충남지사,이승현,하나은행,지원완료
1124070019,0,2024 경북도청 일괄가입방식 단체보험 소규모,단기수출보험(단체보험) 소규모,경북도청,"1,943","1,932",11,2024.07.17,2024.07.19,2024.07.17 ~ 2025.07.16,확정완료,중소중견기업,Y,대구경북지사,박종은,경북도청,지원완료
1124070018,0,2024 경북도청 일괄가입방식 단체보험 일반,단기수출보험(단체보험) 일반,경북도청,"1,171","1,160",11,2024.07.17,2024.07.19,2024.07.17 ~ 2025.07.16,확정완료,중소중견기업,Y,대구경북지사,박종은,경북도청,지원완료
1124070017,0,2024년 경산시 단체보험,단기수출보험(단체보험) 일반,경산시청,37,37,0,2024.07.17,2024.07.17,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,대구경북지사,박종은,경산시청,지원완료
1124070016,0,2024 대구광역시청 일괄가입방식 단체보험 소규모,단기수출보험(단체보험) 소규모,대구광역시청,"2,068","2,066",2,2024.07.17,2024.07.19,2024.07.17 ~ 2025.07.16,확정완료,중소중견기업,Y,대구경북지사,김효신,대구광역시청,지원완료
1124070015,0,2024 대구광역시청 일괄가입방식 단체보험 일반,단기수출보험(단체보험) 일반,대구광역시청,"1,214","1,213",1,2024.07.17,2024.07.19,2024.07.17 ~ 2025.07.16,확정완료,중소중견기업,Y,대구경북지사,김효신,대구광역시청,지원완료
1124070014,0,[계약추가]2024년 무역협회 13차 단체보험(소액한도 추가),단기수출보험(단체보험) 소규모,(사)한국무역협회,2,2,0,2024.07.17,2024.07.17,2024.07.17 ~ 2025.07.15,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070013,0,[계약추가]2024년 무역협회 13차 단체보험(추가),단기수출보험(단체보험) 일반,(사)한국무역협회,8,8,0,2024.07.17,2024.07.17,2024.07.17 ~ 2025.07.15,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070012,1,[계약추가]2024년 밀양시청 단기수출보험(단체보험)(추가),단기수출보험(단체보험) 일반,밀양시청,1,1,0,2024.11.28,2024.11.28,2024.11.29 ~ 2025.07.17,확정완료,중소중견기업,N,경남지사,곽인섭,밀양시청,지원완료
1124070012,0,2024년 밀양시청 단기수출보험(단체보험),단기수출보험(단체보험) 일반,밀양시청,11,11,0,2024.07.17,2024.07.17,2024.07.18 ~ 2025.07.17,확정완료,중소중견기업,N,경남지사,곽인섭,밀양시청,지원완료
1124070011,0,2024 인천광역시 단체보험(6차)_7월15일(추가),단기수출보험(단체보험) 일반,인천광역시청,1,1,0,2024.07.15,2024.07.15,2024.07.15 ~ 2025.07.14,확정완료,중소중견기업,N,인천지사,정가연,인천광역시청,지원완료
1124070010,0,2024년 무역협회 13차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,9,5,4,2024.07.09,2024.07.09,2024.07.16 ~ 2025.07.15,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070009,0,2024년 무역협회 13차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,22,13,9,2024.07.09,2024.07.09,2024.07.16 ~ 2025.07.15,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070008,0,2024년 경기도 단체보험(경기 안심 수출보험) 7월 ,단기수출보험(단체보험) 일반,경기도청,312,108,204,2024.07.01,2024.07.01,2024.07.01 ~ 2025.05.06,확정완료,중소중견기업,Y,경기남부지사,이경복,경기도청,지원완료
1124070007,0,2024년 경기도 단체보험(경기 안심 수출보험)_5월_경기남부 제외,단기수출보험(단체보험) 일반,경기도청,"4,284","4,279",5,2024.05.07,2024.05.14,2024.05.07 ~ 2025.05.06,확정완료,중소중견기업,Y,경기남부지사,이경복,경기도청,지원완료
1124070006,0,2024 성남시 단체보험 (7월),단기수출보험(단체보험) 일반,성남시청,21,21,0,2024.07.02,2024.07.02,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,경기남부지사,김효선,성남시청,지원완료
1124070005,0,2024년 무역협회 12차 단체보험(소액한도),단기수출보험(단체보험) 소규모,(사)한국무역협회,4,3,1,2024.07.02,2024.07.02,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070004,1,[계약추가]2024년 무역협회 12차 단체보험(특약추가),단기수출보험(단체보험) 일반,(사)한국무역협회,1,1,0,2024.07.03,2024.07.03,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070004,0,2024년 무역협회 12차 단체보험,단기수출보험(단체보험) 일반,(사)한국무역협회,32,19,13,2024.07.02,2024.07.02,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,수출기업화팀,석아름,한국무역협회,지원완료
1124070003,0,[추가] 2024년 천안시 단체보험 피보험자 추가_7월,단기수출보험(단체보험) 일반,천안시청,1,1,0,2024.07.01,2024.07.01,2024.07.01 ~ 2025.04.19,확정완료,중소중견기업,N,천안출장소,신예선,천안시청,지원완료
1124070002,0,2024년 7월 파주시청 단체보험,단기수출보험(단체보험) 일반,파주시청,9,9,0,2024.07.01,2024.07.01,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,경기북부지사,최슬기,파주시청,지원완료
1124070001,0,2024년 7월 김포시청 단체보험,단기수출보험(단체보험) 일반,김포시청,11,11,0,2024.07.01,2024.07.01,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,경기북부지사,최슬기,김포시청,지원완료
1124060033,0,[특약추가] 2024년 3월 시흥산업진흥원 단체보험 (24년 7월 보험개시),단기수출보험(단체보험) 일반,재단법인 시흥산업진흥원,6,6,0,2024.06.28,2024.06.28,2024.07.01 ~ 2025.03.31,확정완료,중소중견기업,N,경기서부지사,김도현,시흥산업진흥원,지원완료
1124060032,0,2024년 경기도 단체보험(경기 안심 수출보험) 6월 피보험자 추가,단기수출보험(단체보험) 일반,경기도청,240,69,171,2024.06.01,2024.06.27,2024.06.01 ~ 2025.05.06,확정완료,중소중견기업,Y,경기남부지사,이경복,경기도청,지원완료
1124060031,0,`24년 충북도청 일반 단체보험 갱신,단기수출보험(단체보험) 일반,충청북도청,51,51,0,2024.06.27,2024.06.27,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,충북지사,태동혁,충북도청,지원완료
1124060030,0,`24년 충북도청 일괄가입방식 일반 단체보험 갱신,단기수출보험(단체보험) 일반,충청북도청,808,801,7,2024.06.27,2024.06.27,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,Y,충북지사,태동혁,충북도청,지원완료
1124060029,0,`24년 충북도청 일괄가입방식 소액 단체보험 갱신,단기수출보험(단체보험) 소규모,충청북도청,"1,204","1,201",3,2024.06.27,2024.06.27,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,Y,충북지사,태동혁,충북도청,지원완료
1124060028,0,2024년 하나은행 경기도 수출기업 단체보험(2차),단기수출보험(단체보험) 일반,하나은행 외환마케팅부,261,103,158,2024.06.27,2024.06.27,2024.06.27 ~ 2025.06.26,확정완료,중소중견기업,N,경기남부지사,이경복,하나은행,지원완료
1124060027,0,2024 인천광역시 단체보험(6차)_7월,단기수출보험(단체보험) 일반,인천광역시청,45,45,0,2024.06.26,2024.06.26,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,인천지사,정가연,인천광역시청,지원완료
1124060026,0,2024년 7월 서울시청 단체보험 갱신,단기수출보험(단체보험) 일반,서울시청,125,114,11,2024.06.26,2024.06.26,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,중앙지사,신세나,서울특별시청,지원완료
1124060025,0,2024년 7월 서울시청 단체보험 신규,단기수출보험(단체보험) 일반,서울시청,19,19,0,2024.06.26,2024.06.26,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,중앙지사,신세나,서울특별시청,지원완료
1124060024,0,2024년 안양 단체보험(7월 신규 및 갱신),단기수출보험(단체보험) 일반,안양산업진흥원,4,4,0,2024.06.25,2024.06.25,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,경기남부지사,유도경,안양시청,지원완료
1124060023,0,2024년 경남도청 단체보험 일괄가입(소규모),단기수출보험(단체보험) 소규모,경상남도,"1,783","1,783",0,2024.06.25,2024.06.25,2024.06.25 ~ 2025.06.24,확정완료,중소중견기업,Y,경남지사,곽인섭,경남도청,지원완료
1124060022,0,2024년 당진시 단체보험 갱신,단기수출보험(단체보험) 일반,당진시청,23,23,0,2024.06.24,2024.06.24,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,천안출장소,신예선,당진시청,지원완료
1124060021,0,2024년 7월 화성시 단체보험,단기수출보험(단체보험) 일반,화성시청,8,8,0,2024.06.19,2024.06.19,2024.07.01 ~ 2025.06.30,확정완료,중소중견기업,N,경기남부지사,최가영,화성시청,지원완료
1124060020,0,2024년 aT 단체보험(소액한도),단기수출보험(단체보험) 소규모,한국농수산식품유통공사,54,38,16,2024.06.19,2024.06.19,2024.06.17 ~ 2025.06.16,확정완료,중소중견기업,N,수출기업화팀,석아름,aT(한국농수산식품유통공사),지원완료
1124060019,3,[계약추가] 2024년 세종특별자치시청 단체보험 추가(5월),단기수출보험(단체보험) 일반,세종특별자치시청,2,2,0,2025.04.25,2025.04.25,2025.05.01 ~ 2025.06.28,확정완료,중소중견기업,N,대전세종충남지사,위해은,세종특별자치시청,지원완료
1124060019,2,[계약추가] 2024년 세종특별자치시청 단체보험 추가(4월),단기수출보험(단체보험) 일반,세종특별자치시청,1,1,0,2025.03.27,2025.03.27,2025.04.01 ~ 2025.06.28,확정완료,중소중견기업,N,대전세종충남지사,위해은,세종특별자치시청,지원완료
1124060019,1,[계약추가] 2024년 세종특별자치시청 단체보험 추가(9월),단기수출보험(단체보험) 일반,세종특별자치시청,1,1,0,2024.08.29,2024.08.29,2024.09.01 ~ 2025.06.28,확정완료,중소중견기업,N,대전세종충남지사,위해은,세종특별자치시청,지원완료
1124060019,0,2024년 세종특별자치시청 단체보험 갱신,단기수출보험(단체보험) 일반,세종특별자치시청,34,34,0,2024.06.19,2024.06.19,2024.06.29 ~ 2025.06.28,확정완료,중소중견기업,N,대전세종충남지사,위해은,세종특별자치시청,지원완료
1124060018,0,[추가] 2024년 천안시 단체보험 피보험자 추가,단기수출보험(단체보험) 일반,천안시청,1,1,0,2024.06.18,2024.06.18,2024.06.18 ~ 2025.06.17,확정완료,중소중견기업,N,천안출장소,신예선,천안시청,지원완료
1124060017,1,[계약추가]2024년 aT 6월 단체보험(특약추가),단기수출보험(단체보험) 일반,한국농수산식품유통공사,1,1,0,2024.06.20,2024.06.20,2024.06.20 ~ 2025.06.19,확정완료,중소중견기업,N,수출기업화팀,석아름,aT(한국농수산식품유통공사),지원완료
1124060017,0,2024년 aT 6월 단체보험,단기수출보험(단체보험) 일반,한국농수산식품유통공사,6,5,1,2024.06.17,2024.06.17,2024.06.20 ~ 2025.06.19,확정완료,중소중견기업,N,수출기업화팀,석아름,aT(한국농수산식품유통공사),지원완료
