,대상자번호,업종코드,대상자명,대상자코드
6174129,3100102446,22112,한영타이어(주),100
6175857,3100104897,46312,농업회사법인 주식회사 강원무역,100
6177681,6000545471,25993,다로스(주),100
6177719,3100116422,46739,나노테크(주),100
6179650,3100000786,22249,제일E&S(주),100
6184502,6000185617,46312,오대,100
6186350,6000281967,45120,코리아오토(주),100
6188849,3100113945,10220,주식회사 파란해,100
6188882,6000300777,23994,(주)경동원,100
6200997,6001386535,20501,효성티앤씨(주),100
6202358,3100010181,24131,(주)성원,100
6202654,3100023123,20202,(주)럭키엔프라,100
6202655,3100009398,27193,(주)고려광학,100
6202916,6001386536,13213,효성첨단소재(주),100
6204567,3100023932,46411,주노텍스타일주식회사,100
6204572,3100101054,24111,주식회사 포스코,100
6204817,3100027026,22249,(주)원영씰,100
6206471,6000010145,17121,주식회사 전주페이퍼,100
6206497,3100117780,13229,성진에스앤에프 (주),100
6206582,3100005656,31311,한화에어로스페이스(주),100
6206753,6000143428,26410,(주)케이씨이,100
6208412,6000160408,27212,(주) 지티씨코퍼레이션,100
6208512,3100107404,14199,(주)동양일러스트산업,100
6208514,3100114460,28902,(주) 유원,100
6208519,3100102426,46741,(주)삼스교역,100
6208713,3100001735,28112,엘에스산전 주식회사,100
6210621,6000277120,46595,(주)탑선,100
6210662,6000145562,22223,(주)엘지하우시스,100
6212551,6000185617,46312,농업회사법인 주식회사 오대,100
6212605,6000150429,45120,(주)대선,100
6214575,6000260923,46315,제주광어 주식회사,100
6220552,6000370789,46315,영어조합법인 일출봉,100
6220596,3100001897,29242,대모엔지니어링(주),100
6224415,6000712749,17901,한솔제지(주),100
6291094,3100001384,28519,주식회사 대우전자,100
6292569,3100106079,27192,(주)제일메디칼코퍼레이션,100
6921541,6000185617,46312,농업회사법인 주식회사 오대,100
7128533,3100011363,46741,(주)아인합섬,100
7141654,3100001359,27199,삼성메디슨주식회사,100
7661934,6001386541,20491,효성화학(주),100
7725004,3100112872,45213,(주)아리엘코퍼레이션,100
7726162,3100001658,24123,성산강재(주),100
7728915,3100025367,26310,(주)드림어스컴퍼니,100
7728962,3100010773,29175,웅진코웨이 주식회사,100
7729523,3100004556,26299,일진머티리얼즈 주식회사,100
7730216,3100112382,27199,(주) 지엔엠텍,100
7730219,6000019102,46312,주식회사 팜피아,100
7731699,3100000562,22111,한국타이어앤테크놀로지(주),100
7732389,3100005784,10220,삼해상사(주),100
7734706,3100000311,28519,엘지전자(주),100
7736676,3100002800,13213,(주)베코인터내쇼날,100
7808874,3100106536,46315,(주)우성월드,100
7809510,3100008936,23911,(주)서진트레이딩,100
7809557,3100010181,24131,(주)성원,100
7810827,3100104390,24290,(주)알펫,100
7813627,3100010811,46432,(주)대진이십일,100
7814679,3100000353,64992,한국조선해양(주),100
7821097,6000573474,46800,(주)엠에스인터내셔널,100
7831765,3100109909,29271,세메스 주식회사,100
7832750,6000083730,13999,(주)다몬텍스타일,100
7853094,3100105311,13999,스카이씨에이치오(주),100
7859685,3100025477,68129,한화글로벌에셋 주식회사,100
7860033,3100117600,46800,PRIME MED INTERNATIONAL,100
7873993,3100001384,28519,주식회사 위니아대우,100
7873994,3100020885,14191,리무역(주),100
7874218,3100001689,28301,(주)제씨콤,100
7875350,3100101616,14112,(주)에프티앤,100
7875718,3100009543,14192,(주)우인웨이브,100
7878835,3100104340,31114,(주)시뮬레이션테크,100
7879602,3100111305,28909,(주)제이에스리서치,100
8039707,3100021565,28422,(주)금빛,100
8045829,3100100162,21101,(주)종근당바이오,100
8068645,3100004918,27301,재영솔루텍(주),100
8069319,3100009858,30399,(주)팬스타엔터프라이즈,100
8070899,3100000705,46103,신화섬유(주),100
8094009,3100020887,46413,서이에셋주식회사,100
8107655,3100020887,68112,서이에셋주식회사,100
8108272,3100000516,41229,두산중공업(주),100
8109330,6001386536,13213,효성첨단소재(주),100
8112343,3100010727,46419,(주)대창무역,100
8113700,6000205983,46464,제이와이피글로벌 주식회사,100
8118137,6000266718,46599,(주)동진해상교역,100
8120034,3100006452,14499,(주)형제인터내셔널,100
8121475,3100112657,46312,농업회사법인 주식회사 농산,100
8122264,6000010145,17121,주식회사 전주원파워,100
8124851,6000150320,22241,(주)디에스이노콤,100
8130515,3100115884,20203,(주)코스켐,100
8132792,6000598008,46204,농업회사법인 주식회사 케이플로라,100
8134527,3100104897,46312,농업회사법인 주식회사 강원무역,100
8134743,3100103832,20119,(주)두본,100
8136857,3100009858,45212,(주)팬스타엔터프라이즈,100
8138063,3100001304,26519,(주)코텍,100
8138271,6001386535,46739,효성티앤씨(주),100
8144250,3100000666,64992,(주)효성,100
8155559,3100021262,33202,뮤즈아이엔시 주식회사,100
8157063,3100020945,46463,(주)제이에스컴퍼니,100
8165946,3100010527,46596,태양 3C (주),100
8166978,3100116895,46109,(주)조이무역,100
8168747,3100000786,22249,제일E&S(주),100
8179430,3100115152,46800,에스지아이콤(SGICOM),100
8183381,3100115204,46109,푸드코리아(주),100
8183950,3100009398,27193,(주)고려광학,100
8186515,6000260923,46315,제주광어 주식회사,100
8187707,3100001735,28112,엘에스일렉트릭(주),100
8187955,3100116422,46739,나노테크(주),100
8193151,6000244599,27199,(주)보템,100
8202916,3100010806,26222,아비코테크 주식회사,100
8207580,3100002736,25995,현대종합금속(주),100
8211570,3100009510,17129,세하주식회사,100
8223076,3100025367,26521,(주)드림어스컴퍼니,100
8232984,6000459828,3211,어업회사법인 제주수협유통주식회사,100
8244233,3100009510,17121,세하주식회사,100
8245071,3100010479,26410,주식회사 에이치디엠테크,100
8253523,6000323543,10301,(주)한성식품,100
8253716,3100112658,46332,오케이에프 주식회사,100
8255897,3100109266,11209,(주)금강비앤에프,100
8267181,3100024878,26429,(주)네오콤,100
8339153,6001379074,47912,(주)파크론,100
8341293,3100001384,28519,주식회사 위니아전자,100
8370716,3100106825,26323,(주)에이루트,100
8409082,3100003893,46739,(주)대림,100
8463782,6000300777,23994,(주)경동원,100
8468407,6000598008,1411,농업회사법인주식회사케이플로라,100
8507381,3100005827,30201,현대에버다임,100
8508416,3100001384,46521,주식회사 위니아전자,100
8518167,6000127192,46721,(주)완주메탈스,100
8523447,3100005827,30201,(주)현대에버다임,100
8526965,3100000071,46800,삼성물산 주식회사,100
8528014,3100005983,45219,고려부품(주),100
8528242,3100023932,13300,주노텍스타일주식회사,100
8528400,3100021685,58190,(주)타라티피에스,100
8528872,3100000251,46799,현대코퍼레이션(주),100
8528964,3100023047,29210,(주)대동,100
8529519,3100106053,14191,(주)글로벌택슨,100
8543599,6001989386,64992,한국앤컴퍼니(주),100
8545623,3100106053,68112,(주)글로벌택슨,100
8553163,3100023766,30201,전진건설로봇(주),100
8557518,3100112079,47129,(주)가보팜스,100
8562955,6000387956,46432,(주) 글로우원,100
8566609,3100025169,13213,정한통상(주),100
8597128,3100117736,42311,(주)에스에너지,100
8598051,6000195081,64131,부경원예농업협동조합,100
8606041,6000577926,46800,오에프이,100
8609067,6000577926,66209,(주)오에프이,100
8649616,6000145562,22223,주식회사 엘엑스하우시스,100
8653299,6000598008,46204,농업회사법인주식회사케이플로라,100
8672629,3100000073,46800,(주)엘엑스인터내셔널,100
8872556,3100000346,28302,(주)엘에스,100
9216088,6001008751,46412,(주)나경,100
9237766,3100100769,46443,주식회사 지와이씨가양,100
9242741,6000149474,13300,(주)에이치피텍스타일,100
9327381,3100000601,29241,현대두산인프라코어(주),100
9442699,6000941204,20499,애경케미칼,100
9454941,6000941204,20499,애경케미칼(주),100
9604542,3100000929,22111,(주)디엔오토모티브,100
12453087,3100000049,29210,(주)티와이엠,100
12518918,6001386541,20202,효성화학(주),100
12524358,3100009322,13213,(주)남성텍스타일,100
12525718,3100000516,29119,두산에너빌리티,100
12527577,3100000251,46800,현대코퍼레이션(주),100
12549822,6000185016,46721,(주)씨엠,100
12549835,6000184550,46539,신정부품판매 (주),100
12551104,6000162315,18111,광명피앤피(주),100
12558883,6000259546,11111,솔래원,100
12568751,3100002103,46599,엠케이인터내셔널상사,100
12575247,3100115884,46739,(주)코스켐,100
12582026,6000712749,17122,한솔제지(주),100
12613056,6000150320,22241,단석첨단소재,100
12627781,3100002808,20202,삼영화학공업(주),100
12640270,3100112079,46325,(주)가보팜스,100
12643274,6000141905,13213,(주)제이제이텍스타일,100
12686288,6000198489,46595,모아컴코리아(주),100
12690907,3100112079,10792,(주)가보팜스,100
12695905,6000300777,46105,(주)경동원,100
12698647,3100002995,46432,(주)남영전구,100
12719565,3100101054,64992,포스코홀딩스 주식회사,100
12760839,3100027026,29119,(주)원영씰,100
12926702,6000941204,20499,애경케미칼 주식회사,100
13023195,6000323923,10720,(주)삼양사,100
13024340,6000107738,13213,(주)서인코퍼레이션,100
13075193,3100025367,59201,(주)드림어스컴퍼니,100
13107475,3100101567,29299,(주)삼영유니텍,100
13110834,3100021598,22221,(주)대진,100
13112925,6000174273,45219,(주)한길부품,100
13113534,3100004918,27301,재영솔루텍(주),100
13114680,3100025978,29133,(주)파라텍,100
13117926,3100100162,21101,(주)종근당바이오,100
13118270,3100112417,20411,(주)정석케미칼,100
13119660,6000375813,20132,에스디코리아 (주),100
13124243,3100114125,46800,(주)다린STC,100
13124971,3100107812,26429,(주)더파이버스,100
13125628,3100103137,27199,(주)포텍,100
13127520,3100108248,26299,점보손(주),100
13127869,3100102747,24123,(주)세아메탈,100
13128015,3100112382,27199,(주) 지엔엠텍,100
13128160,3100106470,46800,인트라월드와이드,100
13128418,3100009543,14192,(주)우인웨이브,100
13129045,3100000485,28202,세방전지(주),100
13129048,3100001384,46521,주식회사 위니아전자,100
13129191,6000069181,46539,디앤제이,100
13129322,3100007120,10799,주식회사 한국농수산,100
13130314,3100112079,46325,(주)가보팜스,100
13131185,3100114804,75330,에이치디에스씨큐리티(주),100
13131571,6000370789,46315,영어조합법인일출봉,100
13131693,6000301620,20111,두이산업,100
13132432,6000234730,27193,아이디,100
13132526,3100112314,46800,유림,100
13132682,6000136058,22111,(주)유미테크,100
13133152,3100112991,24131,(주)엔아이스틸,100
13133342,3100116103,27191,(주)메타시스템즈,100
13133630,3100103059,20311,메탈화학(주),100
13133797,3100027391,46800,씨엔씨테크(주),100
13134610,6000308334,46800,(주)광명인더스트리,100
13134669,6000281122,20202,(주)유니언스,100
13135898,6001989386,28202,한국앤컴퍼니(주),100
13136632,3100118458,96999,사운드포럼,100
13136988,6000309030,10712,(주)한흥,100
13137609,3100006452,14499,(주)형제인터내셔널,100
13138300,3100000071,46800,삼성물산 주식회사,100
13138709,3100021685,18119,(주)타라티피에스,100
13138791,6001386541,20202,효성화학(주),100
13139917,3100112287,13213,정안화섬(주),100
13140609,3100025367,63120,(주)드림어스컴퍼니,100
13140684,3100113885,46595,(주)신도링크,100
13141629,3100000562,22111,한국타이어앤테크놀로지(주),100
13142505,3100101511,45219,베토(주),100
13143208,6000195081,64131,부경원예농업협동조합,100
13143572,6000266718,46599,(주)동진해상교역,100
13144904,6000387956,28422,(주) 글로우원,100
13145448,3100001597,26129,에스케이하이닉스(주),100
13146254,3100115526,25119,(주)동양산기,100
13147329,3100114219,46311,(주)세라무역,100
13147447,3100007069,28520,주식회사 경동나비엔,100
13147705,3100114955,46312,태양수출 영농조합법인,100
13148580,3100106079,27192,(주)제일메디칼코퍼레이션,100
13148803,3100000929,46596,(주)디엔오토모티브,100
13150050,6000309010,10220,(주)삼영비앤에프,100
13150159,3100001359,27199,삼성메디슨주식회사,100
13150170,6001386535,46739,효성티앤씨(주),100
13150918,3100026276,46621,(주)트레빌인터내셔널,100
13152634,3100113218,46739,(주)켐뉴스코프,100
13152845,3100012679,45219,(주)두루씨엔시,100
13153201,3100013934,46800,경북통상(주),100
13153469,3100023932,13300,주노텍스타일주식회사,100
13153471,3100010811,46432,(주)대진이십일,100
13153475,6000196027,29241,동인중공업(주),100
13153809,3100010842,29199,(주)코릴,100
13153850,3100004556,26299,롯데에너지머티리얼즈,100
13153852,3100000311,28519,엘지전자(주),100
13154588,6000145562,46733,주식회사 엘엑스하우시스,100
13155240,3100002800,13213,(주)베코인터내쇼날,100
13155374,3100020913,46329,삼미컴머스주식회사,100
13155640,3100025985,45219,코리아오토(주),100
13155981,3100004556,26299,롯데에너지머티리얼즈(주),100
13156054,6000074139,22193,(주)홈에디션명진,100
13156461,3100000073,46800,(주)엘엑스인터내셔널,100
13156925,3100117141,46733,비즈니어코퍼레이션(주),100
13157194,3100112796,20411,(주) 노루페인트,100
13157202,6000427721,29175,지니스(주),100
13157646,3100000929,28202,(주)디엔오토모티브,100
13157895,3100001735,28112,엘에스일렉트릭(주),100
13158140,6000117241,46742,(주)나현텍스타일,100
13158505,3100004649,46741,(주)리오인더스트리,100
13159225,6000359202,45219,(주)이에이에스코리아,100
13159408,3100112564,27301,(주)비젼사이언스,100
13159485,3100101983,27199,(주)에버뷰,100
13159769,3100024169,46411,대동농업협동조합,100
13159804,3100117637,10759,주식회사 지엠에프,100
13160209,6000573474,46532,(주)엠에스인터내셔널,100
13164597,3100105311,13300,스카이씨에이치오(주),100
13164744,3100000251,46800,현대코퍼레이션(주),100
13165599,3100003893,46739,(주)대림,100
13165970,3100013051,26224,(주)두산,100
13165972,3100102589,46733,주식회사 삼영페트로,100
13166540,3100004483,26299,엘티메탈(주),100
13166580,3100025851,25941,(주)케이피에프,100
13166838,3100003748,46596,삼성에스디아이(주),100
13166977,3100010621,25934,한국야금(주),100
13167453,3100003891,46329,호산물산 (주),100
13169398,3100101123,10712,건식무역(주),100
13169984,3100005890,27193,대구산업,100
13170174,3100000516,41229,두산에너빌리티,100
13171237,3100021326,10712,장원종합무역,100
13172058,3100112657,46312,농업회사법인 주식회사 농산,100
13172060,3100110106,29241,지성중공업(주),100
13172250,6000154742,46800,SL모터스,100
13172349,3100025625,33999,(주)중아토이,100
13174480,3100112796,46691,(주) 노루페인트,100
13177308,3100001725,46539,메센아이피씨(주),100
13182478,6001379074,20202,(주)파크론,100
13184662,3100023047,29210,주식회사 대동,100
13189348,3100002808,20202,주식회사 삼영,100
